Pre50_1,Pre50_2,Pre50_3,Pre50_4,Pre50_5,Post50_1,Post50_2,Post50_3,Post50_4,Post50_5,Pre100_1,Pre100_2,Pre100_3,Pre100_4,Pre100_5,Post100_1,Post100_2,Post100_3,Post100_4,Post100_5,SPre50_1,SPre50_2,SPre50_3,SPre50_4,SPre50_5,SPost50_1,SPost50_2,SPost50_3,SPost50_4,SPost50_5,SPre100_1,SPre100_2,SPre100_3,SPre100_4,SPre100_5,SPost100_1,SPost100_2,SPost100_3,SPost100_4,SPost100_5
72.7810837770809,76.98560989436,68.3315217518218,72.7671828291223,78.514072827488,79.8782263403115,81.9272674568096,70.978610546931,74.9192369855247,77.865525375786,120.171412201976,123.688476527081,119.664207588125,126.264014694986,118.085216373264,120.529928821161,110.869415619497,106.958973306957,115.188614241251,117.932245239337,72.4757056460449,67.7937995909101,65.9744709755051,63.6667019853208,62.7241571039456,71.0188677765299,70.8830756857681,73.0181738481289,66.5702478344602,71.4344472770724,115.521433278837,118.198714953283,117.655945173647,116.395275261611,125.487281319475,114.561051064071,115.878226196574,113.198352069272,97.6482665047795,109.432226129541
12.5688349948034,12.3399251276441,12.3185547111244,10.9479295521439,13.3380781157168,10.6574757356547,14.4556269951097,10.8560147468011,9.31413640952693,15.7346110517458,31.792199093861,31.9084077736931,29.8824958257043,36.6156385765961,26.6581620401563,22.0914122934443,21.6445518536154,24.8869403121405,22.7653216935761,26.8336000874371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.800714500349,5.74301809679093,9.72393689929517,8.73468646377053,9.79563943790845,3.60969489364681,5.56759575584334,5.60780391847719,3.79421247497911,6.53204551878453,8.58938066850107,9.55014605289641,4.1859142757579,7.94991459162347,6.96729235177534,7.24661984490046,9.18108734029715,9.49100017088663,8.7382234687383,6.61146819265123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.40342821987978e-05,-1.38773714161645e-05,-1.38321234425215e-05,-1.39002341661408e-05,-1.41319521229068e-05,-1.41341148151385e-05,-1.42245437862653e-05,-1.41653791033539e-05,-1.41129630834684e-05,-1.41753395518826e-05,-1.39079743000264e-05,-1.41497443597058e-05,-1.39677454052425e-05,-1.40403346445313e-05,-1.40724962770025e-05,-1.40990282462285e-05,-1.40918666915834e-05,-1.40879134380134e-05,-1.41868001415193e-05,-1.42203821088459e-05,-1.44264669629281e-05,-1.4194969617658e-05,-1.43316895172083e-05,-1.45120953197521e-05,-1.42101531194272e-05,-1.40923818779364e-05,-1.42275052373165e-05,-1.41854169711145e-05,-1.41877004960771e-05,-1.41957483453129e-05,-1.42711161155836e-05,-1.43830321970322e-05,-1.42211950694109e-05,-1.4182642805234e-05,-1.44938753985302e-05,-1.42878667332552e-05,-1.39940921310863e-05,-1.41232380672372e-05,-1.4269976200259e-05,-1.40912244535176e-05
-2.7445678755225e-05,-2.7078437658366e-05,-2.73491787055912e-05,-2.7155376837873e-05,-2.73883978490326e-05,-2.83515641607939e-05,-2.80086500596784e-05,-2.76012375021331e-05,-2.82173670662962e-05,-2.80528225334697e-05,-2.67785142351329e-05,-2.75273859008933e-05,-2.74029402135047e-05,-2.75126888627006e-05,-2.71840144235805e-05,-2.82095866281247e-05,-2.80054226322934e-05,-2.78923159106171e-05,-2.80055969017657e-05,-2.79668300546287e-05,-2.68646479325623e-05,-2.73019592448395e-05,-2.74294023599581e-05,-2.74087406906091e-05,-2.67657485575031e-05,-2.75543152201127e-05,-2.777223426901e-05,-2.75237824447414e-05,-2.7777825074802e-05,-2.76480260621923e-05,-2.75077617840367e-05,-2.69416562402327e-05,-2.7190788991534e-05,-2.7184049708396e-05,-2.74318698638536e-05,-2.73041729107432e-05,-2.78796045496655e-05,-2.78741991355734e-05,-2.77770540323538e-05,-2.71935947106489e-05
